source_path,ext,size,mtime,stem,last,penult,name_key,name_key_norm,direct_ean,tokens_a,tokens_b,tokens_c,ean,match_score,ean_valid
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Eiffel Tower 2.webp,.webp,31820,1762688234.1100779,Eiffel Tower 2,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Eiffel Tower,legginds cotton churidar legging 599 eiffel tower,,"['eiffel', 'tower', '2']","['cotton', 'churidar', 'legging', '599', 'eiffel', 'tower', '2']","['legginds', 'cotton', 'churidar', 'legging', '599', 'eiffel', 'tower', '2']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Eiffel Tower 3.webp,.webp,29402,1762688234.1253264,Eiffel Tower 3,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Eiffel Tower,legginds cotton churidar legging 599 eiffel tower,,"['eiffel', 'tower', '3']","['cotton', 'churidar', 'legging', '599', 'eiffel', 'tower', '3']","['legginds', 'cotton', 'churidar', 'legging', '599', 'eiffel', 'tower', '3']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Eiffel Tower 4.webp,.webp,27724,1762688234.133405,Eiffel Tower 4,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Eiffel Tower,legginds cotton churidar legging 599 eiffel tower,,"['eiffel', 'tower', '4']","['cotton', 'churidar', 'legging', '599', 'eiffel', 'tower', '4']","['legginds', 'cotton', 'churidar', 'legging', '599', 'eiffel', 'tower', '4']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Eiffel Tower 5.webp,.webp,27396,1762688234.137365,Eiffel Tower 5,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Eiffel Tower,legginds cotton churidar legging 599 eiffel tower,,"['eiffel', 'tower', '5']","['cotton', 'churidar', 'legging', '599', 'eiffel', 'tower', '5']","['legginds', 'cotton', 'churidar', 'legging', '599', 'eiffel', 'tower', '5']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Eiffel Tower 6.webp,.webp,110174,1762688234.1510904,Eiffel Tower 6,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Eiffel Tower,legginds cotton churidar legging 599 eiffel tower,,"['eiffel', 'tower', '6']","['cotton', 'churidar', 'legging', '599', 'eiffel', 'tower', '6']","['legginds', 'cotton', 'churidar', 'legging', '599', 'eiffel', 'tower', '6']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Eiffel Tower.webp,.webp,27580,1762688234.1592162,Eiffel Tower,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Eiffel Tower,legginds cotton churidar legging 599 eiffel tower,,"['eiffel', 'tower']","['cotton', 'churidar', 'legging', '599', 'eiffel', 'tower']","['legginds', 'cotton', 'churidar', 'legging', '599', 'eiffel', 'tower']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Fuchsia Violet 2.webp,.webp,36990,1762688234.2101376,Fuchsia Violet 2,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Fuchsia Violet,legginds cotton churidar legging 599 fuchsia violet,,"['fuchsia', 'violet', '2']","['cotton', 'churidar', 'legging', '599', 'fuchsia', 'violet', '2']","['legginds', 'cotton', 'churidar', 'legging', '599', 'fuchsia', 'violet', '2']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Fuchsia Violet 3.webp,.webp,33204,1762688234.2193353,Fuchsia Violet 3,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Fuchsia Violet,legginds cotton churidar legging 599 fuchsia violet,,"['fuchsia', 'violet', '3']","['cotton', 'churidar', 'legging', '599', 'fuchsia', 'violet', '3']","['legginds', 'cotton', 'churidar', 'legging', '599', 'fuchsia', 'violet', '3']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Fuchsia Violet 4.webp,.webp,28314,1762688234.227407,Fuchsia Violet 4,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Fuchsia Violet,legginds cotton churidar legging 599 fuchsia violet,,"['fuchsia', 'violet', '4']","['cotton', 'churidar', 'legging', '599', 'fuchsia', 'violet', '4']","['legginds', 'cotton', 'churidar', 'legging', '599', 'fuchsia', 'violet', '4']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Fuchsia Violet 5.webp,.webp,60694,1762688234.2395494,Fuchsia Violet 5,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Fuchsia Violet,legginds cotton churidar legging 599 fuchsia violet,,"['fuchsia', 'violet', '5']","['cotton', 'churidar', 'legging', '599', 'fuchsia', 'violet', '5']","['legginds', 'cotton', 'churidar', 'legging', '599', 'fuchsia', 'violet', '5']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Fuchsia Violet 6.webp,.webp,124156,1762688234.2519004,Fuchsia Violet 6,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Fuchsia Violet,legginds cotton churidar legging 599 fuchsia violet,,"['fuchsia', 'violet', '6']","['cotton', 'churidar', 'legging', '599', 'fuchsia', 'violet', '6']","['legginds', 'cotton', 'churidar', 'legging', '599', 'fuchsia', 'violet', '6']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Golden Brown 2.webp,.webp,36030,1762688234.2700863,Golden Brown 2,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Golden Brown,legginds cotton churidar legging 599 golden brown,,"['golden', 'brown', '2']","['cotton', 'churidar', 'legging', '599', 'golden', 'brown', '2']","['legginds', 'cotton', 'churidar', 'legging', '599', 'golden', 'brown', '2']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Golden Brown 3.webp,.webp,34412,1762688234.2788684,Golden Brown 3,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Golden Brown,legginds cotton churidar legging 599 golden brown,,"['golden', 'brown', '3']","['cotton', 'churidar', 'legging', '599', 'golden', 'brown', '3']","['legginds', 'cotton', 'churidar', 'legging', '599', 'golden', 'brown', '3']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Golden Brown 4.webp,.webp,30300,1762688234.2884312,Golden Brown 4,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Golden Brown,legginds cotton churidar legging 599 golden brown,,"['golden', 'brown', '4']","['cotton', 'churidar', 'legging', '599', 'golden', 'brown', '4']","['legginds', 'cotton', 'churidar', 'legging', '599', 'golden', 'brown', '4']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Golden Brown 5.webp,.webp,69008,1762688234.2968535,Golden Brown 5,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Golden Brown,legginds cotton churidar legging 599 golden brown,,"['golden', 'brown', '5']","['cotton', 'churidar', 'legging', '599', 'golden', 'brown', '5']","['legginds', 'cotton', 'churidar', 'legging', '599', 'golden', 'brown', '5']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Golden Brown 6.webp,.webp,124740,1762688234.3087764,Golden Brown 6,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Golden Brown,legginds cotton churidar legging 599 golden brown,,"['golden', 'brown', '6']","['cotton', 'churidar', 'legging', '599', 'golden', 'brown', '6']","['legginds', 'cotton', 'churidar', 'legging', '599', 'golden', 'brown', '6']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Grape Vine 2.webp,.webp,32560,1762688234.3399591,Grape Vine 2,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Grape Vine,legginds cotton churidar legging 599 grape vine,,"['grape', 'vine', '2']","['cotton', 'churidar', 'legging', '599', 'grape', 'vine', '2']","['legginds', 'cotton', 'churidar', 'legging', '599', 'grape', 'vine', '2']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Grape Vine 3.webp,.webp,30030,1762688234.351198,Grape Vine 3,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Grape Vine,legginds cotton churidar legging 599 grape vine,,"['grape', 'vine', '3']","['cotton', 'churidar', 'legging', '599', 'grape', 'vine', '3']","['legginds', 'cotton', 'churidar', 'legging', '599', 'grape', 'vine', '3']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Grape Vine 4.webp,.webp,29418,1762688234.3596258,Grape Vine 4,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Grape Vine,legginds cotton churidar legging 599 grape vine,,"['grape', 'vine', '4']","['cotton', 'churidar', 'legging', '599', 'grape', 'vine', '4']","['legginds', 'cotton', 'churidar', 'legging', '599', 'grape', 'vine', '4']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Grape Vine 5.webp,.webp,68304,1762688234.3715725,Grape Vine 5,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Grape Vine,legginds cotton churidar legging 599 grape vine,,"['grape', 'vine', '5']","['cotton', 'churidar', 'legging', '599', 'grape', 'vine', '5']","['legginds', 'cotton', 'churidar', 'legging', '599', 'grape', 'vine', '5']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Grape Vine 6.webp,.webp,94668,1762688234.3814373,Grape Vine 6,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Grape Vine,legginds cotton churidar legging 599 grape vine,,"['grape', 'vine', '6']","['cotton', 'churidar', 'legging', '599', 'grape', 'vine', '6']","['legginds', 'cotton', 'churidar', 'legging', '599', 'grape', 'vine', '6']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Green Grass.webp,.webp,31050,1762688234.4125278,Green Grass,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Green Grass,legginds cotton churidar legging 599 green grass,,"['green', 'grass']","['cotton', 'churidar', 'legging', '599', 'green', 'grass']","['legginds', 'cotton', 'churidar', 'legging', '599', 'green', 'grass']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Grey Smoke 2.webp,.webp,31310,1762688234.4281175,Grey Smoke 2,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Grey Smoke,legginds cotton churidar legging 599 grey smoke,,"['grey', 'smoke', '2']","['cotton', 'churidar', 'legging', '599', 'grey', 'smoke', '2']","['legginds', 'cotton', 'churidar', 'legging', '599', 'grey', 'smoke', '2']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Grey Smoke 3.webp,.webp,30040,1762688234.4359274,Grey Smoke 3,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Grey Smoke,legginds cotton churidar legging 599 grey smoke,,"['grey', 'smoke', '3']","['cotton', 'churidar', 'legging', '599', 'grey', 'smoke', '3']","['legginds', 'cotton', 'churidar', 'legging', '599', 'grey', 'smoke', '3']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Grey Smoke 4.webp,.webp,29058,1762688234.4493911,Grey Smoke 4,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Grey Smoke,legginds cotton churidar legging 599 grey smoke,,"['grey', 'smoke', '4']","['cotton', 'churidar', 'legging', '599', 'grey', 'smoke', '4']","['legginds', 'cotton', 'churidar', 'legging', '599', 'grey', 'smoke', '4']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Grey Smoke 5.webp,.webp,44850,1762688234.4575224,Grey Smoke 5,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Grey Smoke,legginds cotton churidar legging 599 grey smoke,,"['grey', 'smoke', '5']","['cotton', 'churidar', 'legging', '599', 'grey', 'smoke', '5']","['legginds', 'cotton', 'churidar', 'legging', '599', 'grey', 'smoke', '5']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Grey Smoke 6.webp,.webp,194810,1762688234.4702044,Grey Smoke 6,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Grey Smoke,legginds cotton churidar legging 599 grey smoke,,"['grey', 'smoke', '6']","['cotton', 'churidar', 'legging', '599', 'grey', 'smoke', '6']","['legginds', 'cotton', 'churidar', 'legging', '599', 'grey', 'smoke', '6']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Hyacinth Pond 2.webp,.webp,33134,1762688234.489666,Hyacinth Pond 2,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Hyacinth Pond,legginds cotton churidar legging 599 hyacinth pond,,"['hyacinth', 'pond', '2']","['cotton', 'churidar', 'legging', '599', 'hyacinth', 'pond', '2']","['legginds', 'cotton', 'churidar', 'legging', '599', 'hyacinth', 'pond', '2']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Hyacinth Pond 3.webp,.webp,26890,1762688234.501886,Hyacinth Pond 3,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Hyacinth Pond,legginds cotton churidar legging 599 hyacinth pond,,"['hyacinth', 'pond', '3']","['cotton', 'churidar', 'legging', '599', 'hyacinth', 'pond', '3']","['legginds', 'cotton', 'churidar', 'legging', '599', 'hyacinth', 'pond', '3']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Hyacinth Pond 4.webp,.webp,29680,1762688234.5103977,Hyacinth Pond 4,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Hyacinth Pond,legginds cotton churidar legging 599 hyacinth pond,,"['hyacinth', 'pond', '4']","['cotton', 'churidar', 'legging', '599', 'hyacinth', 'pond', '4']","['legginds', 'cotton', 'churidar', 'legging', '599', 'hyacinth', 'pond', '4']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Hyacinth Pond 5.webp,.webp,85596,1762688234.522753,Hyacinth Pond 5,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Hyacinth Pond,legginds cotton churidar legging 599 hyacinth pond,,"['hyacinth', 'pond', '5']","['cotton', 'churidar', 'legging', '599', 'hyacinth', 'pond', '5']","['legginds', 'cotton', 'churidar', 'legging', '599', 'hyacinth', 'pond', '5']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Hyacinth Pond 6.webp,.webp,170156,1762688234.5298517,Hyacinth Pond 6,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Hyacinth Pond,legginds cotton churidar legging 599 hyacinth pond,,"['hyacinth', 'pond', '6']","['cotton', 'churidar', 'legging', '599', 'hyacinth', 'pond', '6']","['legginds', 'cotton', 'churidar', 'legging', '599', 'hyacinth', 'pond', '6']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Hyacinth Pond.webp,.webp,27102,1762688234.5417728,Hyacinth Pond,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Hyacinth Pond,legginds cotton churidar legging 599 hyacinth pond,,"['hyacinth', 'pond']","['cotton', 'churidar', 'legging', '599', 'hyacinth', 'pond']","['legginds', 'cotton', 'churidar', 'legging', '599', 'hyacinth', 'pond']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Ink Blue 2.webp,.webp,32340,1762688234.5498316,Ink Blue 2,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Ink Blue,legginds cotton churidar legging 599 ink blue,,"['ink', 'blue', '2']","['cotton', 'churidar', 'legging', '599', 'ink', 'blue', '2']","['legginds', 'cotton', 'churidar', 'legging', '599', 'ink', 'blue', '2']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Ink Blue 3.webp,.webp,31224,1762688234.5614967,Ink Blue 3,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Ink Blue,legginds cotton churidar legging 599 ink blue,,"['ink', 'blue', '3']","['cotton', 'churidar', 'legging', '599', 'ink', 'blue', '3']","['legginds', 'cotton', 'churidar', 'legging', '599', 'ink', 'blue', '3']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Ink Blue 4.webp,.webp,30774,1762688234.5733647,Ink Blue 4,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Ink Blue,legginds cotton churidar legging 599 ink blue,,"['ink', 'blue', '4']","['cotton', 'churidar', 'legging', '599', 'ink', 'blue', '4']","['legginds', 'cotton', 'churidar', 'legging', '599', 'ink', 'blue', '4']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Ink Blue 5.webp,.webp,31208,1762688234.5800922,Ink Blue 5,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Ink Blue,legginds cotton churidar legging 599 ink blue,,"['ink', 'blue', '5']","['cotton', 'churidar', 'legging', '599', 'ink', 'blue', '5']","['legginds', 'cotton', 'churidar', 'legging', '599', 'ink', 'blue', '5']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Ink Blue 6.webp,.webp,87302,1762688234.5924597,Ink Blue 6,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Ink Blue,legginds cotton churidar legging 599 ink blue,,"['ink', 'blue', '6']","['cotton', 'churidar', 'legging', '599', 'ink', 'blue', '6']","['legginds', 'cotton', 'churidar', 'legging', '599', 'ink', 'blue', '6']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Ivory Snow 2.webp,.webp,30292,1762688234.6128218,Ivory Snow 2,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Ivory Snow,legginds cotton churidar legging 599 ivory snow,,"['ivory', 'snow', '2']","['cotton', 'churidar', 'legging', '599', 'ivory', 'snow', '2']","['legginds', 'cotton', 'churidar', 'legging', '599', 'ivory', 'snow', '2']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Ivory Snow 3.webp,.webp,25094,1762688234.6203296,Ivory Snow 3,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Ivory Snow,legginds cotton churidar legging 599 ivory snow,,"['ivory', 'snow', '3']","['cotton', 'churidar', 'legging', '599', 'ivory', 'snow', '3']","['legginds', 'cotton', 'churidar', 'legging', '599', 'ivory', 'snow', '3']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Ivory Snow 4.webp,.webp,23782,1762688234.6306753,Ivory Snow 4,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Ivory Snow,legginds cotton churidar legging 599 ivory snow,,"['ivory', 'snow', '4']","['cotton', 'churidar', 'legging', '599', 'ivory', 'snow', '4']","['legginds', 'cotton', 'churidar', 'legging', '599', 'ivory', 'snow', '4']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Ivory Snow 5.webp,.webp,28490,1762688234.643486,Ivory Snow 5,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Ivory Snow,legginds cotton churidar legging 599 ivory snow,,"['ivory', 'snow', '5']","['cotton', 'churidar', 'legging', '599', 'ivory', 'snow', '5']","['legginds', 'cotton', 'churidar', 'legging', '599', 'ivory', 'snow', '5']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Ivory Snow 6.webp,.webp,29034,1762688234.6496432,Ivory Snow 6,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Ivory Snow,legginds cotton churidar legging 599 ivory snow,,"['ivory', 'snow', '6']","['cotton', 'churidar', 'legging', '599', 'ivory', 'snow', '6']","['legginds', 'cotton', 'churidar', 'legging', '599', 'ivory', 'snow', '6']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Jack Fruit.webp,.webp,27308,1762688234.6716752,Jack Fruit,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Jack Fruit,legginds cotton churidar legging 599 jack fruit,,"['jack', 'fruit']","['cotton', 'churidar', 'legging', '599', 'jack', 'fruit']","['legginds', 'cotton', 'churidar', 'legging', '599', 'jack', 'fruit']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Lawn Green.webp,.webp,27036,1762688234.7075965,Lawn Green,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Lawn Green,legginds cotton churidar legging 599 lawn green,,"['lawn', 'green']","['cotton', 'churidar', 'legging', '599', 'lawn', 'green']","['legginds', 'cotton', 'churidar', 'legging', '599', 'lawn', 'green']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Lemonade.webp,.webp,26120,1762688234.718734,Lemonade,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Lemonade,legginds cotton churidar legging 599 lemonade,,['lemonade'],"['cotton', 'churidar', 'legging', '599', 'lemonade']","['legginds', 'cotton', 'churidar', 'legging', '599', 'lemonade']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Mehandi Maroon 2.webp,.webp,26010,1762688234.7421818,Mehandi Maroon 2,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Mehandi Maroon,legginds cotton churidar legging 599 mehandi maroon,,"['mehandi', 'maroon', '2']","['cotton', 'churidar', 'legging', '599', 'mehandi', 'maroon', '2']","['legginds', 'cotton', 'churidar', 'legging', '599', 'mehandi', 'maroon', '2']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Mehandi Maroon 3.webp,.webp,28360,1762688234.7505584,Mehandi Maroon 3,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Mehandi Maroon,legginds cotton churidar legging 599 mehandi maroon,,"['mehandi', 'maroon', '3']","['cotton', 'churidar', 'legging', '599', 'mehandi', 'maroon', '3']","['legginds', 'cotton', 'churidar', 'legging', '599', 'mehandi', 'maroon', '3']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Mehandi Maroon 4.webp,.webp,25586,1762688234.763789,Mehandi Maroon 4,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Mehandi Maroon,legginds cotton churidar legging 599 mehandi maroon,,"['mehandi', 'maroon', '4']","['cotton', 'churidar', 'legging', '599', 'mehandi', 'maroon', '4']","['legginds', 'cotton', 'churidar', 'legging', '599', 'mehandi', 'maroon', '4']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Mehandi Maroon 5.webp,.webp,27952,1762688234.772944,Mehandi Maroon 5,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Mehandi Maroon,legginds cotton churidar legging 599 mehandi maroon,,"['mehandi', 'maroon', '5']","['cotton', 'churidar', 'legging', '599', 'mehandi', 'maroon', '5']","['legginds', 'cotton', 'churidar', 'legging', '599', 'mehandi', 'maroon', '5']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Mehandi Maroon 6.webp,.webp,54598,1762688234.781423,Mehandi Maroon 6,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Mehandi Maroon,legginds cotton churidar legging 599 mehandi maroon,,"['mehandi', 'maroon', '6']","['cotton', 'churidar', 'legging', '599', 'mehandi', 'maroon', '6']","['legginds', 'cotton', 'churidar', 'legging', '599', 'mehandi', 'maroon', '6']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Mid Blue.webp,.webp,24978,1762688234.801809,Mid Blue,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Mid Blue,legginds cotton churidar legging 599 mid blue,,"['mid', 'blue']","['cotton', 'churidar', 'legging', '599', 'mid', 'blue']","['legginds', 'cotton', 'churidar', 'legging', '599', 'mid', 'blue']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Mid Lavender 2.webp,.webp,30264,1762688234.8107007,Mid Lavender 2,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Mid Lavender,legginds cotton churidar legging 599 mid lavender,,"['mid', 'lavender', '2']","['cotton', 'churidar', 'legging', '599', 'mid', 'lavender', '2']","['legginds', 'cotton', 'churidar', 'legging', '599', 'mid', 'lavender', '2']",,0.0,False
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Legginds\Cotton Churidar Legging -599\Mid Lavender 3.webp,.webp,28744,1762688234.8207977,Mid Lavender 3,Cotton Churidar Legging -599,Legginds,Legginds Cotton Churidar Legging -599 Mid Lavender,legginds cotton churidar legging 599 mid lavender,,"['mid', 'lavender', '3']","['cotton', 'churidar', 'legging', '599', 'mid', 'lavender', '3']","['legginds', 'cotton', 'churidar', 'legging', '599', 'mid', 'lavender', '3']",,0.0,False
