source_path,stem,last,penult,ean,match_score
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Navy Ribbon 7.webp,Navy Ribbon 7,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Navy Ribbon.webp,Navy Ribbon,Viscose 78 High AnkleCropped Leggings,Viscose,8903289098688,0.2857142857142857
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Olive Green 2.webp,Olive Green 2,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Olive Green 3.webp,Olive Green 3,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Olive Green 4.webp,Olive Green 4,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Olive Green 5.webp,Olive Green 5,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Olive Green 6.webp,Olive Green 6,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Olive Green.webp,Olive Green,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Pagoda Blue.webp,Pagoda Blue,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Pink Shock 2.webp,Pink Shock 2,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Pink Shock 3.webp,Pink Shock 3,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Pink Shock 4.webp,Pink Shock 4,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Pink Shock 5.webp,Pink Shock 5,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Pink Shock 6.webp,Pink Shock 6,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Pink Shock 7.webp,Pink Shock 7,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Pink Shock.webp,Pink Shock,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Rose Red 2.webp,Rose Red 2,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Rose Red 3.webp,Rose Red 3,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Rose Red 4.webp,Rose Red 4,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Rose Red 5.webp,Rose Red 5,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Rose Red 6.webp,Rose Red 6,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Rose Red 7.webp,Rose Red 7,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Rose Red.webp,Rose Red,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Rosy Syrup.webp,Rosy Syrup,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Sand Storm 2.webp,Sand Storm 2,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Sand Storm 3.webp,Sand Storm 3,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Sand Storm 4.webp,Sand Storm 4,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Sand Storm 5.webp,Sand Storm 5,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Sand Storm 6.webp,Sand Storm 6,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Sand Storm.webp,Sand Storm,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Sea Port 2.webp,Sea Port 2,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Sea Port 3.webp,Sea Port 3,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Sea Port 4.webp,Sea Port 4,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Sea Port 5.webp,Sea Port 5,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Sea Port 6.webp,Sea Port 6,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Sea Port 7.webp,Sea Port 7,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Sea Port.webp,Sea Port,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Shadow Grey.webp,Shadow Grey,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Spiced Coral 2.webp,Spiced Coral 2,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Spiced Coral 3.webp,Spiced Coral 3,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Spiced Coral 4.webp,Spiced Coral 4,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Spiced Coral 5.webp,Spiced Coral 5,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Spiced Coral 6.webp,Spiced Coral 6,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Spiced Coral.webp,Spiced Coral,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Steel Grey 2.webp,Steel Grey 2,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Steel Grey 3.webp,Steel Grey 3,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Steel Grey 4.webp,Steel Grey 4,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Steel Grey 5.webp,Steel Grey 5,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Steel Grey 6.webp,Steel Grey 6,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Steel Grey 7.webp,Steel Grey 7,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Steel Grey.webp,Steel Grey,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Sugar Cookie 2.webp,Sugar Cookie 2,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Sugar Cookie 3.webp,Sugar Cookie 3,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Sugar Cookie 4.webp,Sugar Cookie 4,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Sugar Cookie 5.webp,Sugar Cookie 5,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Sugar Cookie 6.webp,Sugar Cookie 6,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Sugar Cookie 7.jpg,Sugar Cookie 7,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Sugar Cookie.webp,Sugar Cookie,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Swimming Pool.webp,Swimming Pool,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Tomato Red.webp,Tomato Red,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Vanilla 2.webp,Vanilla 2,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Vanilla 3.webp,Vanilla 3,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Vanilla 4.webp,Vanilla 4,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Vanilla 5.webp,Vanilla 5,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Vanilla 6.webp,Vanilla 6,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Vanilla 7.webp,Vanilla 7,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Vanilla.webp,Vanilla,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\White Plus 2.webp,White Plus 2,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\White Plus 3.webp,White Plus 3,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\White Plus 4.webp,White Plus 4,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\White Plus 5.webp,White Plus 5,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\White Plus 6.webp,White Plus 6,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\White Plus 7.webp,White Plus 7,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\White Plus 8.webp,White Plus 8,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\White Plus.webp,White Plus,Viscose 78 High AnkleCropped Leggings,Viscose,8903289123908,0.2857142857142857
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Wild Orchid 2.webp,Wild Orchid 2,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Wild Orchid 3.webp,Wild Orchid 3,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Wild Orchid 4.webp,Wild Orchid 4,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Wild Orchid 5.webp,Wild Orchid 5,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Wild Orchid 6.webp,Wild Orchid 6,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Wild Orchid 7.jpg,Wild Orchid 7,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose 78 High AnkleCropped Leggings\Wild Orchid.webp,Wild Orchid,Viscose 78 High AnkleCropped Leggings,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Beauty Berry 1.webp,Beauty Berry 1,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Beauty Berry 2.webp,Beauty Berry 2,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Beauty Berry 3.webp,Beauty Berry 3,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Beauty Berry 4.webp,Beauty Berry 4,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Beauty Berry 5.webp,Beauty Berry 5,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Beauty Berry 6.webp,Beauty Berry 6,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Beet Root 1.webp,Beet Root 1,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Beet Root 2.webp,Beet Root 2,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Beet Root 3.webp,Beet Root 3,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Beet Root 4.webp,Beet Root 4,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Beet Root 5.webp,Beet Root 5,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Beet Root 6.webp,Beet Root 6,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Black Plus 1.webp,Black Plus 1,Viscose Ankle,Viscose,8903289095861,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Black Plus 2.webp,Black Plus 2,Viscose Ankle,Viscose,8903289095861,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Black Plus 3.webp,Black Plus 3,Viscose Ankle,Viscose,8903289095861,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Black Plus 4.webp,Black Plus 4,Viscose Ankle,Viscose,8903289095861,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Black Plus 5.webp,Black Plus 5,Viscose Ankle,Viscose,8903289095861,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Black Plus 6.webp,Black Plus 6,Viscose Ankle,Viscose,8903289095861,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Blue Ocean 1.webp,Blue Ocean 1,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Blue Ocean 2.webp,Blue Ocean 2,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Blue Ocean 3.webp,Blue Ocean 3,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Blue Ocean 4.webp,Blue Ocean 4,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Blue Ocean 5.webp,Blue Ocean 5,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Blue Ocean 6.webp,Blue Ocean 6,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Bumble Bee 1.webp,Bumble Bee 1,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Bumble Bee 2.webp,Bumble Bee 2,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Bumble Bee 3.webp,Bumble Bee 3,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Bumble Bee 4.webp,Bumble Bee 4,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Bumble Bee 5.webp,Bumble Bee 5,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Bumble Bee 6.webp,Bumble Bee 6,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Canary Bird 1.webp,Canary Bird 1,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Canary Bird 2.webp,Canary Bird 2,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Canary Bird 3.webp,Canary Bird 3,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Canary Bird 4.webp,Canary Bird 4,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Canary Bird 5.webp,Canary Bird 5,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Candle Light 1.webp,Candle Light 1,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Candle Light 2.webp,Candle Light 2,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Candle Light 3.webp,Candle Light 3,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Candle Light 4.webp,Candle Light 4,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Candle Light 5.webp,Candle Light 5,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Candle Light 6.webp,Candle Light 6,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Cherry Berry 1.webp,Cherry Berry 1,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Cherry Berry 2.webp,Cherry Berry 2,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Cherry Berry 3.webp,Cherry Berry 3,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Cherry Berry 4.webp,Cherry Berry 4,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Cherry Berry 5.webp,Cherry Berry 5,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Cherry Berry 6.webp,Cherry Berry 6,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Claypot 1.webp,Claypot 1,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Claypot 2.webp,Claypot 2,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Claypot 3.webp,Claypot 3,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Claypot 4.webp,Claypot 4,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Claypot 5.webp,Claypot 5,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Claypot 6.webp,Claypot 6,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Crimson Red 1.webp,Crimson Red 1,Viscose Ankle,Viscose,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Leggings\Viscose\Viscose Ankle\Crimson Red 2.webp,Crimson Red 2,Viscose Ankle,Viscose,,0.0
